feature_set,scenario,training_seed,classifier,metric,n_simulation_seeds,mean,sd,ci95_low,ci95_high
6,SYNFlood,333019,xgboost,pr_auc_ddos,10,0.9149586331911198,8.628232449087833e-05,0.9148969105344306,0.915020355847809
6,UDPFlood,104729,hybrid,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
6,UDPFlood,104729,hybrid,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
6,UDPFlood,104729,hybrid,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,104729,hybrid,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
6,UDPFlood,104729,hybrid,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
6,UDPFlood,104729,hybrid,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
6,UDPFlood,104729,hybrid,roc_auc,10,0.9924851563530808,0.013164204627406908,0.9830680516610216,1.00190226104514
6,UDPFlood,104729,hybrid,pr_auc_benign,10,0.9979399250271568,0.003620627757202324,0.9953498839570291,1.0005299660972846
6,UDPFlood,104729,hybrid,pr_auc_ddos,10,0.9583830991420001,0.07025364390715912,0.9081266698021682,1.0086395284818321
6,UDPFlood,104729,mlp,accuracy,10,0.7066756903674711,0.011307096834126817,0.6985870805604997,0.7147643001744426
6,UDPFlood,104729,mlp,precision,4,0.0,0.0,0.0,0.0
6,UDPFlood,104729,mlp,recall,10,0.0,0.0,0.0,0.0
6,UDPFlood,104729,mlp,f1,10,0.0,0.0,0.0,0.0
6,UDPFlood,104729,mlp,balanced_accuracy,10,0.4915579232088666,0.011992543748051317,0.4829789742183308,0.5001368721994024
6,UDPFlood,104729,mlp,mcc,4,-0.10717305491650536,0.024398744309902198,-0.1459969017578172,-0.06834920807519351
6,UDPFlood,104729,mlp,roc_auc,10,0.0,0.0,0.0,0.0
6,UDPFlood,104729,mlp,pr_auc_benign,10,0.5143833825912358,0.01104211251747917,0.5064843311451568,0.5222824340373149
6,UDPFlood,104729,mlp,pr_auc_ddos,10,0.28104805392476623,0.00674057395986401,0.27622613779225236,0.2858699700572801
6,UDPFlood,104729,rf,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
6,UDPFlood,104729,rf,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
6,UDPFlood,104729,rf,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,104729,rf,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
6,UDPFlood,104729,rf,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
6,UDPFlood,104729,rf,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
6,UDPFlood,104729,rf,roc_auc,10,0.996295025728988,0.0078124455191969,0.9907063388741728,1.0018837125838032
6,UDPFlood,104729,rf,pr_auc_benign,10,0.9989982220760201,0.002113286533139424,0.9974864679602067,1.0005099761918335
6,UDPFlood,104729,rf,pr_auc_ddos,10,0.9814732000455685,0.039073054553116646,0.9535220206329373,1.0094243794581996
6,UDPFlood,104729,xgboost,accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,104729,xgboost,precision,10,1.0,0.0,1.0,1.0
6,UDPFlood,104729,xgboost,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,104729,xgboost,f1,10,1.0,0.0,1.0,1.0
6,UDPFlood,104729,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,104729,xgboost,mcc,10,1.0,0.0,1.0,1.0
6,UDPFlood,104729,xgboost,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
6,UDPFlood,104729,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,UDPFlood,104729,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,UDPFlood,130363,hybrid,accuracy,10,0.9959444444444443,0.009064810085876248,0.9894598699480399,1.0024290189408487
6,UDPFlood,130363,hybrid,precision,10,0.9861471861471862,0.030935474045279354,0.9640172811488725,1.0082770911455
6,UDPFlood,130363,hybrid,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,130363,hybrid,f1,10,0.9927990708478515,0.01613802923126664,0.9812546201882232,1.0043435215074799
6,UDPFlood,130363,hybrid,balanced_accuracy,10,0.9972202797202797,0.006198258584864221,0.9927863126364955,1.001654246804064
6,UDPFlood,130363,hybrid,mcc,10,0.9902437242059736,0.021788525583708196,0.9746571519583643,1.0058302964535828
6,UDPFlood,130363,hybrid,roc_auc,10,0.9925537669877291,0.012882681096337,0.983338052097819,1.0017694818776393
6,UDPFlood,130363,hybrid,pr_auc_benign,10,0.9979726335504313,0.003487459266913216,0.9954778554794919,1.0004674116213708
6,UDPFlood,130363,hybrid,pr_auc_ddos,10,0.9626374458874458,0.06192441338395841,0.9183393891239544,1.0069355026509372
6,UDPFlood,130363,mlp,accuracy,10,0.7094344422700587,0.007598337862521825,0.703998918806071,0.7148699657340464
6,UDPFlood,130363,mlp,precision,4,0.0,0.0,0.0,0.0
6,UDPFlood,130363,mlp,recall,10,0.0,0.0,0.0,0.0
6,UDPFlood,130363,mlp,f1,10,0.0,0.0,0.0,0.0
6,UDPFlood,130363,mlp,balanced_accuracy,10,0.49346285789682015,0.009760289173369492,0.48648076763220705,0.5004449481614333
6,UDPFlood,130363,mlp,mcc,4,-0.09334866026917395,0.024218990326659234,-0.13188647841056994,-0.05481084212777795
6,UDPFlood,130363,mlp,roc_auc,10,0.010024475524475525,0.018952927207174168,-0.0035336318418708185,0.02358258289082187
6,UDPFlood,130363,mlp,pr_auc_benign,10,0.5130176911014678,0.008339050472566022,0.5070522937565324,0.5189830884464032
6,UDPFlood,130363,mlp,pr_auc_ddos,10,0.24017806735761046,0.008730457397780285,0.23393267436567133,0.2464234603495496
6,UDPFlood,130363,rf,accuracy,10,0.9986666666666666,0.004216370213557832,0.9956504571161945,1.0016828762171388
6,UDPFlood,130363,rf,precision,10,0.9952380952380953,0.015058465048420872,0.9844659182721234,1.0060102722040671
6,UDPFlood,130363,rf,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,130363,rf,f1,10,0.9975609756097562,0.007712872341874104,0.9920435191149901,1.0030784321045223
6,UDPFlood,130363,rf,balanced_accuracy,10,0.9990909090909093,0.0028747978728803285,0.9970344025792237,1.0011474156025948
6,UDPFlood,130363,rf,mcc,10,0.9966987556830457,0.010439451154262612,0.9892308222051159,1.0041666891609753
6,UDPFlood,130363,rf,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
6,UDPFlood,130363,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,UDPFlood,130363,rf,pr_auc_ddos,10,1.0,3.700743415417188e-17,1.0,1.0
6,UDPFlood,130363,xgboost,accuracy,10,0.9959444444444443,0.009064810085876248,0.9894598699480399,1.0024290189408487
6,UDPFlood,130363,xgboost,precision,10,0.9861471861471862,0.030935474045279354,0.9640172811488725,1.0082770911455
6,UDPFlood,130363,xgboost,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,130363,xgboost,f1,10,0.9927990708478515,0.01613802923126664,0.9812546201882232,1.0043435215074799
6,UDPFlood,130363,xgboost,balanced_accuracy,10,0.9972202797202797,0.006198258584864221,0.9927863126364955,1.001654246804064
6,UDPFlood,130363,xgboost,mcc,10,0.9902437242059736,0.021788525583708196,0.9746571519583643,1.0058302964535828
6,UDPFlood,130363,xgboost,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
6,UDPFlood,130363,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,UDPFlood,130363,xgboost,pr_auc_ddos,10,1.0,3.700743415417188e-17,1.0,1.0
6,UDPFlood,155921,hybrid,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
6,UDPFlood,155921,hybrid,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
6,UDPFlood,155921,hybrid,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,hybrid,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
6,UDPFlood,155921,hybrid,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
6,UDPFlood,155921,hybrid,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
6,UDPFlood,155921,hybrid,roc_auc,10,0.996295025728988,0.007812445519196923,0.9907063388741728,1.0018837125838032
6,UDPFlood,155921,hybrid,pr_auc_benign,10,0.9989982220760198,0.0021132865331393975,0.9974864679602065,1.0005099761918332
6,UDPFlood,155921,hybrid,pr_auc_ddos,10,0.9782659598528406,0.04600167472351742,0.9453583441523431,1.011173575553338
6,UDPFlood,155921,mlp,accuracy,10,0.7162487497282017,0.0037107043115365713,0.7135942717728634,0.7189032276835401
6,UDPFlood,155921,mlp,precision,2,0.0,0.0,0.0,0.0
6,UDPFlood,155921,mlp,recall,10,0.0,0.0,0.0,0.0
6,UDPFlood,155921,mlp,f1,10,0.0,0.0,0.0,0.0
6,UDPFlood,155921,mlp,balanced_accuracy,10,0.498147512864494,0.0039062227595984614,0.4953531694370864,0.5009418562919016
6,UDPFlood,155921,mlp,mcc,2,-0.07124766875856153,0.0016231000265016268,-0.08583064391390599,-0.056664693603217076
6,UDPFlood,155921,mlp,roc_auc,10,0.0,0.0,0.0,0.0
6,UDPFlood,155921,mlp,pr_auc_benign,10,0.7121920814503959,0.002904169301003765,0.7101145638847636,0.7142695990160283
6,UDPFlood,155921,mlp,pr_auc_ddos,10,0.28104805392476623,0.00674057395986401,0.27622613779225236,0.2858699700572801
6,UDPFlood,155921,rf,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
6,UDPFlood,155921,rf,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
6,UDPFlood,155921,rf,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,rf,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
6,UDPFlood,155921,rf,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
6,UDPFlood,155921,rf,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
6,UDPFlood,155921,rf,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
6,UDPFlood,155921,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,rf,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,xgboost,accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,xgboost,precision,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,xgboost,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,xgboost,f1,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,xgboost,mcc,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,xgboost,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
6,UDPFlood,155921,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,UDPFlood,155921,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,hybrid,accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,hybrid,precision,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,hybrid,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,hybrid,f1,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,hybrid,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,hybrid,mcc,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,hybrid,roc_auc,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,hybrid,pr_auc_benign,10,1.0,5.233641528945917e-17,1.0,1.0
6,UDPFlood,181081,hybrid,pr_auc_ddos,10,1.0,9.064933036736789e-17,0.9999999999999999,1.0
6,UDPFlood,181081,mlp,accuracy,10,0.7189519460752338,0.006740573959863997,0.7141300299427199,0.7237738622077478
6,UDPFlood,181081,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
6,UDPFlood,181081,mlp,recall,10,0.0,0.0,0.0,0.0
6,UDPFlood,181081,mlp,f1,10,0.0,0.0,0.0,0.0
6,UDPFlood,181081,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
6,UDPFlood,181081,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
6,UDPFlood,181081,mlp,roc_auc,10,0.0,0.0,0.0,0.0
6,UDPFlood,181081,mlp,pr_auc_benign,10,0.7129501324521375,0.001747421850911958,0.7117001021634126,0.7142001627408623
6,UDPFlood,181081,mlp,pr_auc_ddos,10,0.28104805392476623,0.00674057395986401,0.27622613779225236,0.2858699700572801
6,UDPFlood,181081,rf,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
6,UDPFlood,181081,rf,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
6,UDPFlood,181081,rf,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,rf,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
6,UDPFlood,181081,rf,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
6,UDPFlood,181081,rf,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
6,UDPFlood,181081,rf,roc_auc,10,0.9978816466552315,0.004690841862977188,0.9945260205336516,1.0012372727768115
6,UDPFlood,181081,rf,pr_auc_benign,10,0.9993629414198544,0.0013842065486438283,0.9983727397059677,1.0003531431337411
6,UDPFlood,181081,rf,pr_auc_ddos,10,0.992810606060606,0.016868882865471963,0.9807433342064823,1.0048778779147298
6,UDPFlood,181081,xgboost,accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,xgboost,precision,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,xgboost,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,xgboost,f1,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,xgboost,mcc,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,xgboost,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
6,UDPFlood,181081,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,UDPFlood,181081,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,hybrid,accuracy,10,0.9986666666666666,0.004216370213557832,0.9956504571161945,1.0016828762171388
6,UDPFlood,206369,hybrid,precision,10,0.9952380952380953,0.015058465048420872,0.9844659182721234,1.0060102722040671
6,UDPFlood,206369,hybrid,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,hybrid,f1,10,0.9975609756097562,0.007712872341874104,0.9920435191149901,1.0030784321045223
6,UDPFlood,206369,hybrid,balanced_accuracy,10,0.9990909090909093,0.0028747978728803285,0.9970344025792237,1.0011474156025948
6,UDPFlood,206369,hybrid,mcc,10,0.9966987556830457,0.010439451154262612,0.9892308222051159,1.0041666891609753
6,UDPFlood,206369,hybrid,roc_auc,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,hybrid,pr_auc_benign,10,1.0,7.401486830834377e-17,1.0,1.0
6,UDPFlood,206369,hybrid,pr_auc_ddos,10,1.0,7.401486830834377e-17,1.0,1.0
6,UDPFlood,206369,mlp,accuracy,10,0.9986666666666666,0.004216370213557832,0.9956504571161945,1.0016828762171388
6,UDPFlood,206369,mlp,precision,10,0.9952380952380953,0.015058465048420872,0.9844659182721234,1.0060102722040671
6,UDPFlood,206369,mlp,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,mlp,f1,10,0.9975609756097562,0.007712872341874104,0.9920435191149901,1.0030784321045223
6,UDPFlood,206369,mlp,balanced_accuracy,10,0.9990909090909093,0.0028747978728803285,0.9970344025792237,1.0011474156025948
6,UDPFlood,206369,mlp,mcc,10,0.9966987556830457,0.010439451154262612,0.9892308222051159,1.0041666891609753
6,UDPFlood,206369,mlp,roc_auc,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,mlp,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,mlp,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,rf,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
6,UDPFlood,206369,rf,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
6,UDPFlood,206369,rf,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,rf,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
6,UDPFlood,206369,rf,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
6,UDPFlood,206369,rf,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
6,UDPFlood,206369,rf,roc_auc,10,0.996295025728988,0.007812445519196923,0.9907063388741728,1.0018837125838032
6,UDPFlood,206369,rf,pr_auc_benign,10,0.9989982220760201,0.002113286533139424,0.9974864679602067,1.0005099761918335
6,UDPFlood,206369,rf,pr_auc_ddos,10,0.9839345246471793,0.03388295804915756,0.9596961166114013,1.0081729326829574
6,UDPFlood,206369,xgboost,accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,xgboost,precision,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,xgboost,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,xgboost,f1,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,xgboost,mcc,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,xgboost,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
6,UDPFlood,206369,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,UDPFlood,206369,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,UDPFlood,231701,hybrid,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
6,UDPFlood,231701,hybrid,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
6,UDPFlood,231701,hybrid,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,231701,hybrid,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
6,UDPFlood,231701,hybrid,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
6,UDPFlood,231701,hybrid,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
6,UDPFlood,231701,hybrid,roc_auc,10,0.996295025728988,0.007812445519196923,0.9907063388741728,1.0018837125838032
6,UDPFlood,231701,hybrid,pr_auc_benign,10,0.9989982220760198,0.0021132865331394365,0.9974864679602063,1.0005099761918332
6,UDPFlood,231701,hybrid,pr_auc_ddos,10,0.9770559191625369,0.04842613932134946,0.942413945968656,1.0116978923564177
6,UDPFlood,231701,mlp,accuracy,10,0.7148788867145032,0.006668399299449903,0.7101086012237539,0.7196491722052525
6,UDPFlood,231701,mlp,precision,2,0.0,0.0,0.0,0.0
6,UDPFlood,231701,mlp,recall,10,0.0,0.0,0.0,0.0
6,UDPFlood,231701,mlp,f1,10,0.0,0.0,0.0,0.0
6,UDPFlood,231701,mlp,balanced_accuracy,10,0.4972041166380789,0.006328713809738711,0.49267682750825853,0.5017314057678992
6,UDPFlood,231701,mlp,mcc,2,-0.08660048291561293,0.023335258027997383,-0.2962594580308457,0.12305849219961984
6,UDPFlood,231701,mlp,roc_auc,10,0.0,0.0,0.0,0.0
6,UDPFlood,231701,mlp,pr_auc_benign,10,0.7114234833271389,0.003998831638233827,0.7085628914988437,0.7142840751554341
6,UDPFlood,231701,mlp,pr_auc_ddos,10,0.28104805392476623,0.00674057395986401,0.27622613779225236,0.2858699700572801
6,UDPFlood,231701,rf,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
6,UDPFlood,231701,rf,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
6,UDPFlood,231701,rf,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,231701,rf,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
6,UDPFlood,231701,rf,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
6,UDPFlood,231701,rf,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
6,UDPFlood,231701,rf,roc_auc,10,0.996295025728988,0.007812445519196923,0.9907063388741728,1.0018837125838032
6,UDPFlood,231701,rf,pr_auc_benign,10,0.9989982220760201,0.002113286533139424,0.9974864679602067,1.0005099761918335
6,UDPFlood,231701,rf,pr_auc_ddos,10,0.9777641525141526,0.04689069392658532,0.9442205707871842,1.011307734241121
6,UDPFlood,231701,xgboost,accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,231701,xgboost,precision,10,1.0,0.0,1.0,1.0
6,UDPFlood,231701,xgboost,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,231701,xgboost,f1,10,1.0,0.0,1.0,1.0
6,UDPFlood,231701,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,UDPFlood,231701,xgboost,mcc,10,1.0,0.0,1.0,1.0
6,UDPFlood,231701,xgboost,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
6,UDPFlood,231701,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,UDPFlood,231701,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,UDPFlood,257053,hybrid,accuracy,10,0.9986666666666666,0.004216370213557832,0.9956504571161945,1.0016828762171388
6,UDPFlood,257053,hybrid,precision,10,0.9952380952380953,0.015058465048420872,0.9844659182721234,1.0060102722040671
6,UDPFlood,257053,hybrid,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,257053,hybrid,f1,10,0.9975609756097562,0.007712872341874104,0.9920435191149901,1.0030784321045223
6,UDPFlood,257053,hybrid,balanced_accuracy,10,0.9990909090909093,0.0028747978728803285,0.9970344025792237,1.0011474156025948
6,UDPFlood,257053,hybrid,mcc,10,0.9966987556830457,0.010439451154262612,0.9892308222051159,1.0041666891609753
6,UDPFlood,257053,hybrid,roc_auc,10,1.0,0.0,1.0,1.0
6,UDPFlood,257053,hybrid,pr_auc_benign,10,1.0,7.401486830834377e-17,1.0,1.0
6,UDPFlood,257053,hybrid,pr_auc_ddos,10,1.0,1.3846913936850747e-16,0.9999999999999999,1.0
6,UDPFlood,257053,mlp,accuracy,10,0.7176186127419004,0.004538898245653675,0.7143716805362937,0.7208655449475071
6,UDPFlood,257053,mlp,precision,1,0.0,not estimable,not estimable,not estimable
6,UDPFlood,257053,mlp,recall,10,0.0,0.0,0.0,0.0
6,UDPFlood,257053,mlp,f1,10,0.0,0.0,0.0,0.0
6,UDPFlood,257053,mlp,balanced_accuracy,10,0.49909090909090914,0.0028747978728803462,0.4970344025792236,0.5011474156025947
6,UDPFlood,257053,mlp,mcc,1,-0.07009996372327816,not estimable,not estimable,not estimable
6,UDPFlood,257053,mlp,roc_auc,10,0.0,0.0,0.0,0.0
6,UDPFlood,257053,mlp,pr_auc_benign,10,0.5108332426705553,0.007056671839634409,0.5057852037367794,0.5158812816043312
6,UDPFlood,257053,mlp,pr_auc_ddos,10,0.28104805392476623,0.00674057395986401,0.27622613779225236,0.2858699700572801
6,UDPFlood,257053,rf,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
6,UDPFlood,257053,rf,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
6,UDPFlood,257053,rf,recall,10,1.0,0.0,1.0,1.0
6,UDPFlood,257053,rf,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
6,UDPFlood,257053,rf,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
