feature_set,run,scenario,training_seed,classifier,evaluated_flows,ground_truth_benign,ground_truth_ddos,predicted_benign,predicted_ddos,predicted_benign_proportion,predicted_ddos_proportion,accuracy,precision,recall,f1,balanced_accuracy,mcc,tn,fp,fn,tp,roc_auc,pr_auc_benign,pr_auc_ddos
8,seed282427,SYNFlood,181081,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8996900290941873
8,seed282427,SYNFlood,181081,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8994199673657922
8,seed282427,SYNFlood,206369,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.030594048341956906,0.8837455883728021
8,seed282427,SYNFlood,206369,mlp,850,50,800,800,50,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,-1.0,0,50,800,0,0.0,0.030594048341956906,0.8837455883728021
8,seed282427,SYNFlood,206369,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.9150326797385621
8,seed282427,SYNFlood,206369,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8994199673657922
8,seed282427,SYNFlood,231701,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.030594048341956906,0.8837406368972625
8,seed282427,SYNFlood,231701,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.5,0.05884595137542516,0.9703809800427242
8,seed282427,SYNFlood,231701,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05767202761254314,0.9150326797385621
8,seed282427,SYNFlood,231701,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8994199673657922
8,seed282427,SYNFlood,257053,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.030594048341956906,0.8837455883728021
8,seed282427,SYNFlood,257053,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.6799999999999999,0.41055076382483324,0.9806307647036016
8,seed282427,SYNFlood,257053,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05660779980127729,0.9150326797385621
8,seed282427,SYNFlood,257053,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8994199673657922
8,seed282427,SYNFlood,282427,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8837455883728021
8,seed282427,SYNFlood,282427,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,0.9999999999999999
8,seed282427,SYNFlood,282427,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.9150326797385621
8,seed282427,SYNFlood,282427,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8994199673657922
8,seed282427,SYNFlood,307759,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.030594048341956906,0.8864122205265543
8,seed282427,SYNFlood,307759,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,1.0
8,seed282427,SYNFlood,307759,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.9144150171195264
8,seed282427,SYNFlood,307759,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.045050215208034435,0.8994933998807041
8,seed282427,SYNFlood,333019,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.031065479972726514,0.8992848989890516
8,seed282427,SYNFlood,333019,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,1.0
8,seed282427,SYNFlood,333019,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.050995923121723935,0.9150326797385621
8,seed282427,SYNFlood,333019,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.050995923121723935,0.899492154240445
8,seed282427,UDPFlood,104729,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,104729,mlp,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,104729,rf,70,50,20,67,3,0.9571428571428572,0.04285714285714286,0.7571428571428571,1.0,0.15,0.2608695652173913,0.575,0.3345748025591029,50,0,17,3,1.0,1.0,1.0
8,seed282427,UDPFlood,104729,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,130363,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,130363,mlp,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,130363,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,130363,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,155921,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,155921,mlp,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,155921,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,155921,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,181081,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,181081,mlp,70,50,20,70,0,1.0,0.0,0.7142857142857143,not estimable,0.0,0.0,0.5,not estimable,50,0,20,0,0.0,0.7142857142857143,0.27240896358543415
8,seed282427,UDPFlood,181081,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,181081,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,206369,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,206369,mlp,70,50,20,0,70,0.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.5,not estimable,0,50,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,206369,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,206369,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,231701,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,231701,mlp,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,231701,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,231701,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,257053,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,257053,mlp,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,257053,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,257053,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,282427,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,282427,mlp,70,50,20,70,0,1.0,0.0,0.7142857142857143,not estimable,0.0,0.0,0.5,not estimable,50,0,20,0,0.0,0.7142857142857143,0.2857142857142857
8,seed282427,UDPFlood,282427,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,282427,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,307759,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,307759,mlp,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,307759,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,307759,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,333019,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,333019,mlp,70,50,20,70,0,1.0,0.0,0.7142857142857143,not estimable,0.0,0.0,0.5,not estimable,50,0,20,0,0.0,0.5059611598022441,0.2857142857142857
8,seed282427,UDPFlood,333019,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed282427,UDPFlood,333019,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
8,seed307759,DNSAmplification,104729,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,104729,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,104729,rf,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,1.0,1.0,1.0
8,seed307759,DNSAmplification,104729,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,130363,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,130363,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,130363,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,130363,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,155921,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,155921,mlp,60,50,10,11,49,0.18333333333333332,0.8166666666666667,0.35,0.20408163265306123,1.0,0.3389830508474576,0.61,0.21189138534559038,11,39,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,155921,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,155921,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,181081,hybrid,60,50,10,51,9,0.85,0.15,0.9833333333333333,1.0,0.9,0.9473684210526315,0.95,0.9393364366277243,50,0,1,9,1.0,1.0,1.0
8,seed307759,DNSAmplification,181081,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.8333333333333334,0.16666666666666666
8,seed307759,DNSAmplification,181081,rf,60,50,10,51,9,0.85,0.15,0.9833333333333333,1.0,0.9,0.9473684210526315,0.95,0.9393364366277243,50,0,1,9,1.0,1.0,1.0
8,seed307759,DNSAmplification,181081,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,206369,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,206369,mlp,60,50,10,0,60,0.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.5,not estimable,0,50,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,206369,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,206369,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,231701,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,231701,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,231701,rf,60,50,10,53,7,0.8833333333333333,0.11666666666666667,0.95,1.0,0.7,0.8235294117647058,0.85,0.8126360553720011,50,0,3,7,1.0,1.0,1.0
8,seed307759,DNSAmplification,231701,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,257053,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,257053,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,257053,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,257053,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,282427,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,282427,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.8333333333333334,0.16666666666666666
8,seed307759,DNSAmplification,282427,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,282427,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,307759,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,307759,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,307759,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,307759,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,333019,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,333019,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6509458979723223,0.16666666666666666
8,seed307759,DNSAmplification,333019,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,DNSAmplification,333019,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed307759,Normal,104729,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,104729,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,104729,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,104729,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,130363,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,130363,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,130363,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,130363,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,155921,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,155921,mlp,50,50,0,8,42,0.16,0.84,0.16,0.0,not estimable,0.0,not estimable,not estimable,8,42,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,155921,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,155921,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,181081,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,181081,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,181081,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,181081,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,206369,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,206369,mlp,50,50,0,0,50,0.0,1.0,0.0,0.0,not estimable,0.0,not estimable,not estimable,0,50,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,206369,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,206369,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,231701,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,231701,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,231701,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,231701,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,257053,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,257053,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,257053,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed307759,Normal,257053,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
